date,hour,demand,temp,is_holiday
2023-07-06 01:00:00,1,65,17.198562693125744,0
2023-07-06 02:00:00,2,90,10.230304628880951,0
2023-07-06 03:00:00,3,94,7.717268352619068,0
2023-07-06 04:00:00,4,101,10.16717586305131,0
2023-07-06 05:00:00,5,116,14.179884188742626,0
2023-07-06 06:00:00,6,128,11.790391378203875,0
2023-07-06 07:00:00,7,151,17.750615698798935,0
2023-07-06 08:00:00,8,163,20.760673300631765,0
2023-07-06 09:00:00,9,166,25.65843393065051,1
2023-07-06 10:00:00,10,177,27.6203897121086,0
2023-07-06 11:00:00,11,178,28.800237395369017,0
2023-07-06 12:00:00,12,170,24.33489601681533,0
2023-07-06 13:00:00,13,181,31.50136451898653,0
2023-07-06 14:00:00,14,154,31.411026772120493,0
2023-07-06 15:00:00,15,171,30.171147017047375,0
2023-07-06 16:00:00,16,138,25.19980978555342,0
2023-07-06 17:00:00,17,141,25.517519993491355,0
2023-07-06 18:00:00,18,117,22.666354460931867,0
2023-07-06 19:00:00,19,118,18.55817357201103,0
2023-07-06 20:00:00,20,100,19.99416969717041,0
2023-07-06 21:00:00,21,74,15.816165306089232,0
2023-07-06 22:00:00,22,86,20.250611160537826,0
2023-07-06 23:00:00,23,71,12.59138830925871,0
2023-07-07 00:00:00,0,84,13.927252273887532,0
2023-07-07 01:00:00,1,77,7.2025436877228675,0
2023-07-07 02:00:00,2,86,8.93982082799026,0
2023-07-07 03:00:00,3,80,10.534537489177946,0
2023-07-07 04:00:00,4,94,9.523438064940274,0
2023-07-07 05:00:00,5,108,12.084530818525035,0
2023-07-07 06:00:00,6,134,14.564098187512922,0
2023-07-07 07:00:00,7,155,16.943993578085006,0
2023-07-07 08:00:00,8,142,23.710237146070693,0
2023-07-07 09:00:00,9,171,23.344643021888224,0
2023-07-07 10:00:00,10,147,25.959021125882607,0
2023-07-07 11:00:00,11,162,28.150377360555616,0
2023-07-07 12:00:00,12,166,29.885506792518612,0
2023-07-07 13:00:00,13,160,29.493484295140952,0
2023-07-07 14:00:00,14,153,29.35850725704231,0
2023-07-07 15:00:00,15,165,29.992890381927236,0
2023-07-07 16:00:00,16,148,30.973861935671334,0
2023-07-07 17:00:00,17,142,29.323544188738243,0
2023-07-07 18:00:00,18,132,24.51920304862318,0
2023-07-07 19:00:00,19,115,24.12387784036143,0
2023-07-07 20:00:00,20,107,19.610830673920663,0
2023-07-07 21:00:00,21,89,17.47955064784528,0
2023-07-07 22:00:00,22,70,14.052953236891609,0
2023-07-07 23:00:00,23,88,12.56564191032206,0
2023-07-08 00:00:00,0,69,14.022406101254973,0
2023-07-08 01:00:00,1,68,10.52558403178779,0
2023-07-08 02:00:00,2,80,10.270565017104635,0
2023-07-08 03:00:00,3,81,7.4463061785934,0
2023-07-08 04:00:00,4,96,10.721258146890156,0
2023-07-08 05:00:00,5,116,12.446302380645067,0
2023-07-08 06:00:00,6,129,13.34171302911319,0
2023-07-08 07:00:00,7,129,17.455140372381923,0
2023-07-08 08:00:00,8,145,19.14163541954469,0
2023-07-08 09:00:00,9,171,22.74818216151237,0
2023-07-08 10:00:00,10,174,25.243006019637868,0
2023-07-08 11:00:00,11,194,25.159559096220185,0
2023-07-08 12:00:00,12,187,27.862850472878005,1
2023-07-08 13:00:00,13,185,29.81400682841235,0
2023-07-08 14:00:00,14,155,32.36859886231345,0
2023-07-08 15:00:00,15,168,30.172696608482163,0
2023-07-08 16:00:00,16,150,27.336383678009533,1
2023-07-08 17:00:00,17,133,27.86907733035318,0
2023-07-08 18:00:00,18,127,28.41509777864352,0
2023-07-08 19:00:00,19,122,24.421603396203245,1
2023-07-08 20:00:00,20,105,21.09505306087124,0
2023-07-08 21:00:00,21,81,18.862989899939436,0
2023-07-08 22:00:00,22,90,17.879908082857266,0
2023-07-08 23:00:00,23,71,15.080185776169849,0
2023-07-09 00:00:00,0,78,12.473266724390928,0
2023-07-09 01:00:00,1,74,12.478026176289486,0
2023-07-09 02:00:00,2,80,7.836697807471879,0
2023-07-09 03:00:00,3,98,7.336211232428755,0
2023-07-09 04:00:00,4,90,11.653943263443274,0
2023-07-09 05:00:00,5,132,13.0662936074356,0
2023-07-09 06:00:00,6,107,13.912179892973485,0
2023-07-09 07:00:00,7,132,19.063514888630213,0
2023-07-09 08:00:00,8,154,16.274272827097526,0
2023-07-09 09:00:00,9,167,21.518645938909597,0
2023-07-09 10:00:00,10,168,24.03008891024477,0
2023-07-09 11:00:00,11,173,23.798464241666558,0
2023-07-09 12:00:00,12,180,31.649716052382992,0
2023-07-09 13:00:00,13,171,26.940855725564035,0
2023-07-09 14:00:00,14,183,28.823319885384628,0
2023-07-09 15:00:00,15,169,31.475217778500948,0
2023-07-09 16:00:00,16,159,29.952344724701852,0
2023-07-09 17:00:00,17,129,24.85471841889598,0
2023-07-09 18:00:00,18,125,26.36497841852127,1
2023-07-09 19:00:00,19,110,23.167759408341652,0
2023-07-09 20:00:00,20,90,24.666071124222935,0
2023-07-09 21:00:00,21,94,18.2196903811114,1
2023-07-09 22:00:00,22,77,14.71751635786294,0
2023-07-09 23:00:00,23,84,11.215928273895683,0
2023-07-10 00:00:00,0,65,9.85125922824447,0
2023-07-10 01:00:00,1,94,8.689203546173001,0
2023-07-10 02:00:00,2,73,12.742197627823844,0
2023-07-10 03:00:00,3,92,10.376681567142258,0
2023-07-10 04:00:00,4,108,12.470240210105075,0
2023-07-10 05:00:00,5,107,15.9574273880963,0
2023-07-10 06:00:00,6,134,10.28307171558507,0
2023-07-10 07:00:00,7,126,19.969557078375544,0
2023-07-10 08:00:00,8,165,20.110793823566667,0
2023-07-10 09:00:00,9,161,23.458287194306095,0
2023-07-10 10:00:00,10,163,23.343193556503497,0
2023-07-10 11:00:00,11,171,25.560819014968438,0
2023-07-10 12:00:00,12,184,29.63794581747036,0
2023-07-10 13:00:00,13,168,34.42845386355362,0
2023-07-10 14:00:00,14,161,32.006626625629806,0
2023-07-10 15:00:00,15,159,32.19030410572776,0
2023-07-10 16:00:00,16,139,28.27625149732155,0
2023-07-10 17:00:00,17,157,25.87065936269422,0
2023-07-10 18:00:00,18,120,23.438390096842014,0
2023-07-10 19:00:00,19,121,21.611643001631833,0
2023-07-10 20:00:00,20,103,15.894435133658948,0
2023-07-10 21:00:00,21,80,15.961970863191587,0
2023-07-10 22:00:00,22,82,13.879293687880317,0
2023-07-10 23:00:00,23,85,12.578215839344846,0
2023-07-11 00:00:00,0,74,11.603246181650196,0
2023-07-11 01:00:00,1,89,11.065643474360538,0
2023-07-11 02:00:00,2,93,9.97014925511408,0
2023-07-11 03:00:00,3,100,9.177855564423803,0
2023-07-11 04:00:00,4,96,7.413028675624574,0
2023-07-11 05:00:00,5,102,11.778314971330937,0
2023-07-11 06:00:00,6,120,13.05509872462599,0
2023-07-11 07:00:00,7,141,18.343943045532,0
2023-07-11 08:00:00,8,156,21.818574793387388,0
2023-07-11 09:00:00,9,139,24.465332585145084,0
2023-07-11 10:00:00,10,169,26.51390547225564,0
2023-07-11 11:00:00,11,176,26.804016340960498,0
2023-07-11 12:00:00,12,173,27.61634290689259,0
2023-07-11 13:00:00,13,187,28.165052755556548,0
2023-07-11 14:00:00,14,173,26.985002166796498,0
2023-07-11 15:00:00,15,174,31.642965663906395,0
2023-07-11 16:00:00,16,149,28.31083196198444,0
2023-07-11 17:00:00,17,148,24.57838722462373,0
2023-07-11 18:00:00,18,142,23.34701724857953,0
2023-07-11 19:00:00,19,126,20.854243538160105,0
2023-07-11 20:00:00,20,90,20.086048970030255,0
2023-07-11 21:00:00,21,88,19.546745251116164,0
2023-07-11 22:00:00,22,79,14.304020900808837,0
2023-07-11 23:00:00,23,82,8.42386515856723,0
2023-07-12 00:00:00,0,83,10.961385291837772,0
2023-07-12 01:00:00,1,69,10.028353936914925,0
2023-07-12 02:00:00,2,83,9.550159538128957,0
2023-07-12 03:00:00,3,70,9.085819404157913,0
2023-07-12 04:00:00,4,115,11.7746241236073,0
2023-07-12 05:00:00,5,108,13.061214418432527,0
2023-07-12 06:00:00,6,126,14.950339371746706,0
2023-07-12 07:00:00,7,136,18.237092271860725,0
2023-07-12 08:00:00,8,162,19.140334353704294,0
2023-07-12 09:00:00,9,133,21.615019111623898,0
2023-07-12 10:00:00,10,169,27.7602465791708,0
2023-07-12 11:00:00,11,173,28.18977863129635,0
2023-07-12 12:00:00,12,171,30.314146159729987,0
2023-07-12 13:00:00,13,191,32.111467433558815,0
2023-07-12 14:00:00,14,160,31.0518883612496,0
2023-07-12 15:00:00,15,169,31.516035621163024,0
2023-07-12 16:00:00,16,154,25.501563713703867,0
2023-07-12 17:00:00,17,151,27.47937555585753,0
2023-07-12 18:00:00,18,119,24.634563076371347,0
2023-07-12 19:00:00,19,106,25.94355863282483,0
2023-07-12 20:00:00,20,112,21.8552910636066,0
2023-07-12 21:00:00,21,95,16.15091916738843,0
2023-07-12 22:00:00,22,67,15.745588317058415,0
2023-07-12 23:00:00,23,72,13.264294855033008,0
2023-07-13 00:00:00,0,80,12.24840882846007,0
2023-07-13 01:00:00,1,86,8.303056798360014,0
2023-07-13 02:00:00,2,76,10.720032930476451,0
2023-07-13 03:00:00,3,61,9.884439038532848,0
2023-07-13 04:00:00,4,106,11.904645490266816,0
2023-07-13 05:00:00,5,101,11.480161857890185,0
2023-07-13 06:00:00,6,106,13.8298736572068,0
2023-07-13 07:00:00,7,111,19.7594935897082,0
2023-07-13 08:00:00,8,159,17.896904883319678,0
2023-07-13 09:00:00,9,163,20.63268164894111,0
2023-07-13 10:00:00,10,167,24.896837485568845,0
2023-07-13 11:00:00,11,188,25.527287061493567,0
2023-07-13 12:00:00,12,182,26.890196773318788,0
2023-07-13 13:00:00,13,190,29.869410205307272,0
2023-07-13 14:00:00,14,155,26.98986828619259,0
2023-07-13 15:00:00,15,161,27.643333793063405,0
2023-07-13 16:00:00,16,135,32.76844520369168,0
2023-07-13 17:00:00,17,137,27.990017929803493,0
2023-07-13 18:00:00,18,124,23.506873295460178,0
2023-07-13 19:00:00,19,119,23.424620607557603,0
2023-07-13 20:00:00,20,102,21.13466095397326,0
2023-07-13 21:00:00,21,97,19.40063838915527,0
2023-07-13 22:00:00,22,90,14.745687941086542,0
2023-07-13 23:00:00,23,99,14.881927593680306,0
2023-07-14 00:00:00,0,73,7.262852912391267,0
2023-07-14 01:00:00,1,68,8.22812547615781,0
2023-07-14 02:00:00,2,85,10.327742803472912,0
2023-07-14 03:00:00,3,83,11.0000088027249,0
2023-07-14 04:00:00,4,116,9.516181386818332,0
2023-07-14 05:00:00,5,110,13.447772170660842,0
2023-07-14 06:00:00,6,120,13.752319502625479,0
2023-07-14 07:00:00,7,134,16.857891360520462,0
2023-07-14 08:00:00,8,158,22.049547601330023,0
2023-07-14 09:00:00,9,160,24.406065444802405,0
2023-07-14 10:00:00,10,163,23.005879345273474,0
2023-07-14 11:00:00,11,191,24.95656488782527,0
2023-07-14 12:00:00,12,168,27.837907246737753,0
2023-07-14 13:00:00,13,175,29.60576566054483,0
2023-07-14 14:00:00,14,176,28.684203022850518,0
2023-07-14 15:00:00,15,145,31.740543148490016,0
2023-07-14 16:00:00,16,156,29.3550337212615,0
2023-07-14 17:00:00,17,129,27.883238031614333,0
2023-07-14 18:00:00,18,134,22.466922342110056,0
2023-07-14 19:00:00,19,104,24.92277188579277,0
2023-07-14 20:00:00,20,108,14.35966235551862,0
2023-07-14 21:00:00,21,102,19.07992045267353,0
2023-07-14 22:00:00,22,92,16.868623475341547,0
2023-07-14 23:00:00,23,80,12.064129813578605,0
2023-07-15 00:00:00,0,74,13.88556639665046,0
2023-07-15 01:00:00,1,72,10.214546631200625,0
2023-07-15 02:00:00,2,98,10.124863406654885,0
2023-07-15 03:00:00,3,84,11.01979931191775,0
2023-07-15 04:00:00,4,91,17.712895785777725,0
2023-07-15 05:00:00,5,120,15.617800004300534,0
2023-07-15 06:00:00,6,118,16.402262401425837,1
2023-07-15 07:00:00,7,130,15.586200575772404,0
2023-07-15 08:00:00,8,137,20.287179650958983,0
2023-07-15 09:00:00,9,157,20.961942263332432,0
2023-07-15 10:00:00,10,169,26.644221694565626,0
2023-07-15 11:00:00,11,177,27.35200176333519,0
2023-07-15 12:00:00,12,186,26.411210678616595,0
2023-07-15 13:00:00,13,180,29.82150742972769,0
2023-07-15 14:00:00,14,168,28.30116506056739,0
2023-07-15 15:00:00,15,160,29.961690705565776,0
2023-07-15 16:00:00,16,156,26.942099405113876,0
2023-07-15 17:00:00,17,152,27.126043078587102,0
2023-07-15 18:00:00,18,128,26.50093972387019,0
2023-07-15 19:00:00,19,109,22.482086467174998,0
2023-07-15 20:00:00,20,91,19.21822346565522,0
2023-07-15 21:00:00,21,77,17.818361991089716,0
2023-07-15 22:00:00,22,90,16.39436524158571,0
2023-07-15 23:00:00,23,84,10.714565648371007,1
2023-07-16 00:00:00,0,82,11.861058271566018,0
2023-07-16 01:00:00,1,77,12.975823375144117,0
2023-07-16 02:00:00,2,97,11.14731392655343,0
2023-07-16 03:00:00,3,86,10.456250030443773,0
2023-07-16 04:00:00,4,111,12.619220975553404,0
2023-07-16 05:00:00,5,113,13.83392510033989,0
2023-07-16 06:00:00,6,120,16.507202218319627,0
2023-07-16 07:00:00,7,145,13.363946327008906,0
2023-07-16 08:00:00,8,155,16.893087732673468,0
2023-07-16 09:00:00,9,165,24.59784874999168,0
2023-07-16 10:00:00,10,171,21.98944164767712,0
2023-07-16 11:00:00,11,174,27.874145083303887,0
2023-07-16 12:00:00,12,200,27.956154725779804,0
2023-07-16 13:00:00,13,187,27.66687977169869,0
2023-07-16 14:00:00,14,177,30.699299514294946,0
2023-07-16 15:00:00,15,163,30.061325270323824,0
2023-07-16 16:00:00,16,162,32.880939342037145,0
2023-07-16 17:00:00,17,145,25.821445402793696,0
2023-07-16 18:00:00,18,127,27.880220240138346,0
2023-07-16 19:00:00,19,110,23.29303627979384,0
2023-07-16 20:00:00,20,101,18.677956236914575,0
2023-07-16 21:00:00,21,59,19.010302464009282,0
2023-07-16 22:00:00,22,85,16.131477008907908,0
2023-07-16 23:00:00,23,73,13.000618777850626,0
2023-07-17 00:00:00,0,92,11.872336675036859,0
2023-07-17 01:00:00,1,78,9.146767675018253,0
2023-07-17 02:00:00,2,71,8.348425749490985,0
2023-07-17 03:00:00,3,91,11.859626084754483,0
2023-07-17 04:00:00,4,91,10.891867113529067,0
2023-07-17 05:00:00,5,118,12.76876619163634,0
2023-07-17 06:00:00,6,129,15.559643191888554,0
2023-07-17 07:00:00,7,149,17.94238623854241,0
2023-07-17 08:00:00,8,144,17.14134705805187,0
2023-07-17 09:00:00,9,162,25.160694623934923,0
2023-07-17 10:00:00,10,156,25.242364303801356,0
2023-07-17 11:00:00,11,182,26.665761286221176,0
2023-07-17 12:00:00,12,182,29.521946048183878,0
2023-07-17 13:00:00,13,180,30.132342650120407,0
2023-07-17 14:00:00,14,170,31.534125378979404,0
2023-07-17 15:00:00,15,166,30.735225607192564,1
2023-07-17 16:00:00,16,168,30.095946495836923,0
2023-07-17 17:00:00,17,137,29.77305562332051,0
2023-07-17 18:00:00,18,128,26.767249097941942,0
2023-07-17 19:00:00,19,103,22.267218010368083,0
2023-07-17 20:00:00,20,93,17.754197687846336,0
2023-07-17 21:00:00,21,92,20.74740541498382,0
2023-07-17 22:00:00,22,94,14.524553253305779,0
2023-07-17 23:00:00,23,76,11.982717361413483,1
2023-07-18 00:00:00,0,74,7.866292326626734,0
2023-07-18 01:00:00,1,74,11.01768794773354,0
2023-07-18 02:00:00,2,78,10.29777320790754,1
2023-07-18 03:00:00,3,94,7.310511864610356,0
2023-07-18 04:00:00,4,87,12.246294046421966,0
2023-07-18 05:00:00,5,127,11.932548346731647,0
2023-07-18 06:00:00,6,120,20.380630014577388,0
2023-07-18 07:00:00,7,147,16.273087164793058,0
2023-07-18 08:00:00,8,139,19.129613335604414,0
2023-07-18 09:00:00,9,169,20.83863800251647,0
2023-07-18 10:00:00,10,177,27.555753042083943,0
2023-07-18 11:00:00,11,179,26.32551622293597,0
2023-07-18 12:00:00,12,167,27.210425730313393,0
2023-07-18 13:00:00,13,177,31.073168282731768,1
2023-07-18 14:00:00,14,158,27.23929412917363,0
2023-07-18 15:00:00,15,160,30.909479355388576,0
2023-07-18 16:00:00,16,162,32.22305347104611,0
2023-07-18 17:00:00,17,148,28.204283477535654,0
2023-07-18 18:00:00,18,127,26.27579663251985,0
2023-07-18 19:00:00,19,104,24.328310884840178,0
2023-07-18 20:00:00,20,108,23.419416057351036,0
2023-07-18 21:00:00,21,92,19.831597469012998,0
2023-07-18 22:00:00,22,60,15.879339444546051,0
2023-07-18 23:00:00,23,86,14.736714989406531,0
2023-07-19 00:00:00,0,77,9.567876111225392,0
2023-07-19 01:00:00,1,90,11.893328918603961,0
2023-07-19 02:00:00,2,73,7.988888057632504,0
2023-07-19 03:00:00,3,60,9.606696899846064,0
2023-07-19 04:00:00,4,105,5.1746216118691395,0
2023-07-19 05:00:00,5,117,13.731791506869449,0
2023-07-19 06:00:00,6,110,13.712255977783295,0
2023-07-19 07:00:00,7,130,19.63409997938372,0
2023-07-19 08:00:00,8,179,20.780385221210807,0
2023-07-19 09:00:00,9,159,24.836382240428456,0
2023-07-19 10:00:00,10,177,22.832806910654924,0
2023-07-19 11:00:00,11,169,29.14783988618474,0
2023-07-19 12:00:00,12,156,32.87196672657104,0
2023-07-19 13:00:00,13,173,31.18757486275447,0
2023-07-19 14:00:00,14,167,31.580698017384577,0
2023-07-19 15:00:00,15,158,29.99845361568055,0
2023-07-19 16:00:00,16,151,27.610916476713662,0
2023-07-19 17:00:00,17,142,28.593452557268492,0
2023-07-19 18:00:00,18,125,21.987834179195865,0
2023-07-19 19:00:00,19,101,21.752680201183576,0
2023-07-19 20:00:00,20,107,16.457886395325637,0
2023-07-19 21:00:00,21,72,16.004496794344625,0
2023-07-19 22:00:00,22,63,16.284090183787125,0
2023-07-19 23:00:00,23,86,13.939718940575455,0
2023-07-20 00:00:00,0,82,11.441573353226557,0
2023-07-20 01:00:00,1,78,10.681543725233338,0
2023-07-20 02:00:00,2,70,6.228270764271581,0
2023-07-20 03:00:00,3,84,9.595617175967487,0
2023-07-20 04:00:00,4,99,9.977042749285195,0
2023-07-20 05:00:00,5,98,11.610812807105443,0
2023-07-20 06:00:00,6,120,16.199157255627508,1
2023-07-20 07:00:00,7,146,15.690794895964174,0
2023-07-20 08:00:00,8,166,18.79063829974518,0
2023-07-20 09:00:00,9,158,18.414051959606173,0
2023-07-20 10:00:00,10,178,24.41175363924766,0
2023-07-20 11:00:00,11,156,24.895392716438238,0
2023-07-20 12:00:00,12,184,28.81865989522367,0
2023-07-20 13:00:00,13,167,27.75704216940575,0
2023-07-20 14:00:00,14,173,30.209084491098434,0
2023-07-20 15:00:00,15,160,29.369886741405995,0
2023-07-20 16:00:00,16,165,32.00433758392903,0
2023-07-20 17:00:00,17,131,28.065503772771862,0
2023-07-20 18:00:00,18,133,21.320724254875394,0
2023-07-20 19:00:00,19,111,20.058412762819792,0
2023-07-20 20:00:00,20,100,20.110416017984665,0
2023-07-20 21:00:00,21,90,15.55211365218949,0
2023-07-20 22:00:00,22,75,9.0632631395283,0
2023-07-20 23:00:00,23,79,15.628024815802014,0
2023-07-21 00:00:00,0,76,12.780193995966428,0
2023-07-21 01:00:00,1,81,11.38269548409286,0
2023-07-21 02:00:00,2,85,8.78535390905817,0
2023-07-21 03:00:00,3,100,11.196095279129176,0
2023-07-21 04:00:00,4,111,9.931025313713851,0
2023-07-21 05:00:00,5,104,13.338646788569907,0
2023-07-21 06:00:00,6,136,13.158833548327046,0
2023-07-21 07:00:00,7,128,20.444386450086824,0
2023-07-21 08:00:00,8,158,16.85952669183631,0
2023-07-21 09:00:00,9,169,25.052758110046867,0
2023-07-21 10:00:00,10,151,25.07783165603466,0
2023-07-21 11:00:00,11,176,26.092133821181495,0
2023-07-21 12:00:00,12,172,28.994259881235863,0
2023-07-21 13:00:00,13,168,31.125954277247043,1
2023-07-21 14:00:00,14,184,32.73349347338879,1
2023-07-21 15:00:00,15,156,30.285544309157746,0
2023-07-21 16:00:00,16,144,26.878861867319834,0
2023-07-21 17:00:00,17,141,27.18232805939705,0
2023-07-21 18:00:00,18,134,28.633586473324744,0
2023-07-21 19:00:00,19,113,25.28354662205046,0
2023-07-21 20:00:00,20,114,21.817526956248717,0
2023-07-21 21:00:00,21,97,19.003183589219564,0
2023-07-21 22:00:00,22,62,16.398900181213087,0
2023-07-21 23:00:00,23,74,15.246441857154268,0
2023-07-22 00:00:00,0,72,10.426488390711802,0
2023-07-22 01:00:00,1,84,7.630569605559305,0
2023-07-22 02:00:00,2,58,10.138007001474122,0
2023-07-22 03:00:00,3,117,8.705578563553935,0
2023-07-22 04:00:00,4,108,9.229704451401245,0
2023-07-22 05:00:00,5,116,11.488375034958661,0
2023-07-22 06:00:00,6,139,19.970627849067373,0
2023-07-22 07:00:00,7,164,17.684058817126484,0
2023-07-22 08:00:00,8,161,20.723815672721976,0
2023-07-22 09:00:00,9,172,20.143464837016698,0
2023-07-22 10:00:00,10,172,21.31249408241474,0
2023-07-22 11:00:00,11,174,25.432962525627865,0
2023-07-22 12:00:00,12,172,31.53664520826188,0
2023-07-22 13:00:00,13,167,30.327809195043724,0
2023-07-22 14:00:00,14,164,31.197190182888786,0
2023-07-22 15:00:00,15,149,31.136390341294803,0
2023-07-22 16:00:00,16,152,27.477555278247834,0
2023-07-22 17:00:00,17,123,29.84699897981221,0
2023-07-22 18:00:00,18,129,23.734384801555635,0
2023-07-22 19:00:00,19,114,25.400655169550316,0
2023-07-22 20:00:00,20,104,20.88460431227068,0
2023-07-22 21:00:00,21,87,13.833719240482147,0
2023-07-22 22:00:00,22,115,13.503981026798934,0
2023-07-22 23:00:00,23,93,9.35905512239032,0
2023-07-23 00:00:00,0,65,13.666310227744031,1
2023-07-23 01:00:00,1,81,10.291270895504516,0
2023-07-23 02:00:00,2,78,5.54331512010044,0
2023-07-23 03:00:00,3,82,11.092235500548634,0
2023-07-23 04:00:00,4,89,10.265417437378975,0
2023-07-23 05:00:00,5,119,9.961320478067877,0
2023-07-23 06:00:00,6,121,18.355931673937395,0
2023-07-23 07:00:00,7,150,17.62638128116795,0
2023-07-23 08:00:00,8,162,19.413137195373373,0
2023-07-23 09:00:00,9,176,21.78934088905317,0
2023-07-23 10:00:00,10,162,21.973441061684454,0
2023-07-23 11:00:00,11,180,24.461970012697257,0
2023-07-23 12:00:00,12,184,31.23008760759455,1
2023-07-23 13:00:00,13,171,28.711492523319244,0
2023-07-23 14:00:00,14,163,30.044135401873728,0
2023-07-23 15:00:00,15,179,25.57059731048853,0
2023-07-23 16:00:00,16,155,26.02406996625338,0
2023-07-23 17:00:00,17,147,28.29069285161498,0
2023-07-23 18:00:00,18,119,25.755423520227666,0
2023-07-23 19:00:00,19,102,26.09494084847384,1
2023-07-23 20:00:00,20,97,22.685912663262453,0
2023-07-23 21:00:00,21,91,16.950387604005144,0
2023-07-23 22:00:00,22,73,15.945907129426546,0
2023-07-23 23:00:00,23,79,12.29572530232838,0
2023-07-24 00:00:00,0,61,15.449365599432909,0
2023-07-24 01:00:00,1,68,12.638771129214117,0
2023-07-24 02:00:00,2,91,10.339370181715502,0
2023-07-24 03:00:00,3,98,10.74153130686202,0
2023-07-24 04:00:00,4,99,14.22944653667523,0
2023-07-24 05:00:00,5,104,14.088087882362219,0
2023-07-24 06:00:00,6,117,18.117256034140173,0
2023-07-24 07:00:00,7,137,13.024513696457047,0
2023-07-24 08:00:00,8,159,20.922456522997596,0
2023-07-24 09:00:00,9,172,21.557320721662435,0
2023-07-24 10:00:00,10,166,28.512755975255985,1
2023-07-24 11:00:00,11,164,30.163865186245133,0
2023-07-24 12:00:00,12,180,28.725925656047,0
